Name;Art;Longitude;Latitude
Rottan;Dorf;1.909543;29.380127;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Lacuna;Dorf;1.667230;29.464002;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Rakulbruck;Dorf;1.874848;29.532875;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Gerrun;Dorf;1.700858;28.930848;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Fünfbrunnen;Dorf-X;1.327574;28.668893;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Thalhaus;Dorf-X;1.136620;28.847033;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Olkstubben;Dorf;1.668303;29.315410;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Kargen;Dorf-X;1.314233;29.371290;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Kammhütten;Dorf-X;1.004833;29.907208;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Wengerich;Dorf;1.429215;30.490117;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Oberangbar;Dorf;1.656351;30.367811;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Zwischenwasser;Dorf;1.421694;29.381013;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Bareckshaus;Dorf;1.650460;29.254999;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Donken;Dorf-X;1.845276;28.692218;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Arghütten;Dorf-X;1.010918;29.853945;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Nablafurt;Dorf;-0.09936137185389993;30.8845621772159;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Moorfurt;Dorf-X;1.62199840040642;29.2066169603123;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Hammerberg;Dorf-X;1.58307415645271;28.2356072587549;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Elfensiedlung am Großen Fluss;Dorf-X;1.35252286534228;28.474997462186;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Burg Wilderklamm;Dorf-X;1.12796119694737;29.6705311626649;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Doerfer_Kosch.kml
Kagorah;Dorf;0.9000165967741758;20.27201428310363;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Saz'adzz;Dorf;-2.902102614153841;17.25287893895537;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Dschimbas;Dorf;-2.343507444879618;20.13580702057949;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Pinnacht;Dorf;0.08227360323566524;18.94350310107867;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Imrah;Dorf;0.08648961738519922;19.0470936110784;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Lafmih;Dorf;-0.1735687312363698;19.09444915578437;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Salina;Dorf;-0.332994946977293;19.25990528147719;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Thendar;Dorf;0.06979935312294572;19.57544715373793;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Imsa;Dorf;0.3025549228173374;19.75504423902735;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Tarim;Dorf;1.481624294610178;19.92781831330228;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Yleha;Dorf;0.4779962835958296;17.08490760539839;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Chandiz;Dorf;0.8424953249305323;20.01702701611074;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Port Emer;Dorf;0.4043559977676337;16.05573287520607;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Anath;Dorf;0.5292511633575003;20.15046392896614;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Vey;Dorf;0.2916466835910048;20.27344397228469;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Shiror;Dorf;0.4142323943303339;20.57504510429844;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Miyamat;Dorf;1.20384166641577;20.7330725130027;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Nelgab;Dorf;0.8924802849833124;20.97255509327278;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Heldenrain;Dorf;0.2012334434458318;21.50037054898625;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Winneb;Dorf;-0.3403067492371803;22.17741789720916;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Shoy'Rina;Dorf;-0.5783360055734144;18.49999967737642;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Chutal;Dorf;-2.650986091942126;16.62705673630007;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Nagra;Dorf;-3.319122522096639;17.0370887673751;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Ghúnash;Dorf;1.1788691575537;19.7391378812494;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Brokscal;Dorf;0.1234231164399713;21.12398244991246;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Al'Mancha;Dorf-X;-0.5541646667679534;18.35180383591155;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Emerencia;Dorf;-1.059726986681178;20.56089008129035;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Domo Sarkisal;Dorf;-1.097171666636149;20.71987895530103;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Nova Corapia;Dorf;-0.9100401979069595;20.4966946100772;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Festina;Dorf-X;-0.5290464468612854;21.74935139230165;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Askja und Askjahaven;Dorf-X;-3.152351060637726;17.62709323152499;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Chatosqua;Dorf-X;-0.4445298247169804;18.91325084360351;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Ireth;Dorf;-0.8296196396712385;16.6181226169219;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Merkem;Dorf_Karte-X;-1.188647647952676;16.82008243263843;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Chabira;Dorf;-0.8751183426173625;20.74398585250744;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Hoichem;Dorf;-0.7342387751499946;20.59714849988411;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Ranak;Dorf_Karte;-2.29161798640561;16.67669221082301;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Plesse;Dorf;-3.456592222804475;17.23580871066675;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Setepen;Dorf;-.342573584743331;16.0460662773396;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Djaset;Dorf;-0.8168715254811931;16.96485456685311;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Quinsay;Dorf;-0.04248420954727328;17.21032786081524;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Gangriba;Dorf-X;-1.769753552588956;17.25992685163155;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Nardis;Dorf-X;-2.034734827673286;16.71223434088687;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Simorenia;Dorf;-1.275667420286277;20.55391533984851;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Dorf der Oijaniha;Dorf-X;-.100043048201849;20.2305567402189;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Shani;Dorf-X;.211350903427827;20.4887753866164;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Nasha;Dorf_Karte;-0.77387192349896;20.12942701474508;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Fischerdorf nördlich von Hôt-Alem;Dorf;-0.1282671818166603;16.47467607838868;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Siedlung südlich von Sylphur;Dorf-X;-2.027761485722598;17.43195662235457;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Achazdorf am Regengebirge;Dorf-X;-1.154012855007874;18.46648479611688;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Achazdorf am Drunabsee;Dorf-X;-.426408501636581;22.2708841513985;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Achazdorf;Dorf-X;-.288677200238625;21.7980384865423;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Achazdorf westlich des Loch Harodrol;Dorf-X;.160448691534946;21.9083193667746;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Achazdorf östlich des Loch Harodrol;Dorf-X;0.4820902389046289;21.92090767125689;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Achazdorf südlich des Loch Harodrol;Dorf-X;0.516116510546194;21.60178116796583;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Tapo-Dorf;Dorf-X;-1.325224;19.696424;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Dorf der Chirika;Dorf-X;0.1839448969179891;20.84220937908716;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Dorf der Yakosh Dey;Dorf-X;-.375506928489638;20.6689904835813;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Tota-Kape;Dorf-X;-.549168939975418;20.6125051546819;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Mohadorf nordöstlich des Regengebirges;Dorf;.277221423396073;21.0691087659826;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
He-Sches Dorf;Dorf_Karte-X;-.138967292155557;20.0772394189203;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Yakosh-Dej-Lager;Dorf_Karte-X;-.543180594751771;20.6501620406148;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Mittelländische Siedlung;Dorf_Karte-X;-.585099011317304;20.6151949322485;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Nesquiria (InOff);Dorf_Karte-X;-2.224652036601234;18.45829626314496;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Lar-Ka-Vila;Dorf-X;0.2670945378876288;19.22420788099051;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Shin-ka-Vila;Dorf-X;0.2969582144756067;19.44559473859567;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Dorf der Tinkeka-Pao-Pao;Dorf-X;0.2710223359332398;19.31460475256912;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Grolmenstadt;Dorf-X;-0.138968569647435;21.2950500815804;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Grolmensiedlung;Dorf-X;-0.6180361875392431;21.0099336595165;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Mohema;Dorf-X;-1.59453695950059;16.9940887476098;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Küstendorf;Dorf-X;-2.14546408133023;19.5401977294736;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Dorf der Tulewaka;Dorf-X;-2.08558062909375;19.5590261724401;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Dorf der Nopam-Han;Dorf-X;-1.58256026905329;18.9785377108404;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Dorf der Pamkupa-Ruoi;Dorf-X;-1.5586068881587;19.1722016956386;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Mohahadorf;Dorf-X;-.815650302427737;20.3758047288175;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Chiraka-Dorf;Dorf;.202367108100479;21.0233825473497;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Oijanha-Dorf;Dorf-X;-.291671372850448;21.0717985435492;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Lrr'Zzkrot;Dorf_Karte-X;-2.96626659998486;16.9860194149099;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Doerfer_Meridiana.kml
Baghtiar;Dorf;4.676457808258261;25.45061386483726;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Barqipa;Dorf;4.378804769873725;25.62990718284321;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Bagfua;Dorf;4.786307849237081;25.17335100187058;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Baran;Dorf;4.448206;25.988825;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Ben-Oni;Dorf;4.971427294885807;26.27623880693735;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Buqtah;Dorf;3.330198196381959;25.79491856862468;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
El'Trutz;Dorf;4.015088901376944;26.02578263566192;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Hainesh;Dorf;2.951193186177523;25.77386925519087;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Ivrinno;Dorf;5.08073895700877;25.17075238976307;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Kerbal;Dorf;3.83933446723332;25.68290924206285;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Khattaq;Dorf;3.534044;26.027999;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Komra;Dorf;3.955068379006628;25.76862249033007;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Maridor;Dorf;4.577515;26.380566;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Merahbad;Dorf;4.434815;26.254609;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Mirina;Dorf;2.74881647270752;25.94224824005737;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Naggilah;Dorf;4.301068494654487;26.13543950631905;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
O'Habin;Dorf;4.551698230050096;25.88016022458492;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Quadanagar;Dorf;3.851443;26.008480;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Ras El'Bir;Dorf;5.003866742829811;25.72529032401159;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Ras-ma-mud;Dorf;5.130374;25.750621;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Shirdar;Dorf;3.752027;26.055813;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Shobilla;Dorf;4.316628084613237;25.31874705644991;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Tarmis;Dorf;4.209520;25.679157;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Tel-Han;Dorf;4.735902;25.831505;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Tingil;Dorf;5.019974694755193;25.39271530442391;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Vishid;Dorf;3.890759447613561;25.49559414152799;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Wen-es Mocha;Dorf;4.304169747679312;25.52344768948224;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Zedrakin;Dorf;4.720847;26.647256;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Zirapur;Dorf;4.480644;25.779830;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Doerfer_Mhanadistan.kml
Rarrkosu;Dorf_Karte;-53.819213;9.094551;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Myranor-Imperium/Doerfer_Myr-Imperium.kml
Lûr;Dorf;1.681968;28.035181;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Solfurt;Dorf;.292407;28.451772;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Eisenhuett;Dorf;-1.355165;28.145396;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Tsafelde;Dorf;.307699;28.768817;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Ogils Heim;Dorf;.244119;29.164247;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Wolfenhag;Dorf;0.071607;28.760968;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Altenfurt;Dorf;-1.080323;27.769128;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Dohlenfelde;Dorf;0.2160319495723639;28.04500384111683;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Galebbogen;Dorf;.769564;29.024159;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Ambelmund;Dorf;-.665687;30.512974;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Nembutal;Dorf;.326323;29.526175;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Herzogenfurt;Dorf;-0.051927;29.576804;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Berg;Dorf;-0.092227;29.149502;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Rieden;Dorf;.282979;29.313749;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Gernebruch;Dorf;.503336;28.884096;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Treuenbollstein;Dorf;-.894636;27.784889;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Vairningen;Dorf;-.383270;29.847553;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Taindoch;Dorf;-1.539188;28.343534;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Zinnen;Dorf;-1.341518;27.582179;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Weißenstein;Dorf-X;-1.517575;27.919849;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Turehall;Dorf;-1.555667;28.046186;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
Wichten;Dorf-X;.241646;27.968838;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Doerfer_Nordmarken.kml
